ID,    Mine production,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Country Name,Country Code,Spatial Scale,Data Source,Unit,Metric,Technology Name
Copper|Mining_Annual production_PK,Mine: Total,,,,,,,,,,,,,,3200.0,15000.0,17700.0,19100.0,18800.0,18700.0,18500.0,18000.0,19000.0,Pakistan,PK,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_PG,Mine: Concentrates,170000.0,204000.0,193000.0,204000.0,209000.0,213000.0,187000.0,112000.0,152000.0,188000.0,201000.0,218000.0,204000.0,202000.0,173000.0,193000.0,194000.0,169000.0,160000.0,167000.0,160000.0,130000.0,Papua New Guinea,PG,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_PG,Mine: Total,170000.0,204000.0,193000.0,204000.0,209000.0,213000.0,187000.0,112000.0,152000.0,188000.0,201000.0,218000.0,204000.0,202000.0,173000.0,193000.0,194000.0,169000.0,160000.0,167000.0,160000.0,130000.0,Papua New Guinea,PG,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_PE,Mine: Concentrates ,323000.0,338000.0,327000.0,335000.0,396000.0,376000.0,396000.0,407000.0,382000.0,421000.0,427000.0,591000.0,688000.0,691000.0,869000.0,844000.0,875000.0,1020000.0,1110000.0,1110000.0,1090000.0,1090000.0,Peru,PE,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_PE,"Mine: Leaching, electrowon  ",16300.0,19600.0,18400.0,20300.0,17200.0,33400.0,88200.0,99700.0,102000.0,115000.0,127000.0,131000.0,156000.0,171000.0,167000.0,166000.0,174000.0,172000.0,160000.0,163000.0,153000.0,140000.0,Peru,PE,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_PE,Mine: Total,339000.0,357000.0,346000.0,355000.0,396000.0,410000.0,484000.0,506000.0,483000.0,536000.0,554000.0,722000.0,845000.0,863000.0,1040000.0,1010000.0,1050000.0,1190000.0,1270000.0,1280000.0,1250000.0,1240000.0,Peru,PE,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_PH,Mine: Concentrates,182000.0,148000.0,124000.0,136000.0,116000.0,108000.0,61600.0,48600.0,45400.0,34600.0,30600.0,20300.0,18400.0,20400.0,16000.0,16300.0,17200.0,22900.0,21200.0,49100.0,58400.0,63700.0,Philippines,PH,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_PH,Mine: Total,182000.0,148000.0,124000.0,136000.0,116000.0,108000.0,61600.0,48600.0,45400.0,34600.0,30600.0,20300.0,18400.0,20400.0,16000.0,16300.0,17200.0,22900.0,21200.0,49100.0,58400.0,63700.0,Philippines,PH,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_PL,Mine: Concentrates,330000.0,320000.0,332000.0,383000.0,378000.0,384000.0,422000.0,415000.0,436000.0,463000.0,454000.0,474000.0,503000.0,505000.0,531000.0,512000.0,497000.0,452000.0,429000.0,439000.0,425000.0,427000.0,Poland,PL,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_PL,Mine: Total,330000.0,320000.0,332000.0,383000.0,378000.0,384000.0,422000.0,415000.0,436000.0,463000.0,454000.0,474000.0,503000.0,505000.0,531000.0,512000.0,497000.0,452000.0,429000.0,439000.0,425000.0,427000.0,Poland,PL,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_PT,Mine: Concentrates,163000.0,159000.0,152000.0,154000.0,134000.0,134000.0,110000.0,106000.0,115000.0,99500.0,76200.0,82900.0,77200.0,77600.0,95700.0,89500.0,78700.0,90200.0,89500.0,86500.0,74400.0,82200.0,Portugal,PT,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_PT,Mine: Total,163000.0,159000.0,152000.0,154000.0,134000.0,134000.0,110000.0,106000.0,115000.0,99500.0,76200.0,82900.0,77200.0,77600.0,95700.0,89500.0,78700.0,90200.0,89500.0,86500.0,74400.0,82200.0,Portugal,PT,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_RO,Mine: Concentrates,32000.0,26400.0,24700.0,25300.0,26000.0,24500.0,24400.0,23200.0,19100.0,16800.0,16100.0,19200.0,19000.0,23400.0,18800.0,15000.0,12100.0,2210.0,2000.0,1000.0,1000.0,1000.0,Romania,RO,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_RO,Mine: Total,32000.0,26400.0,24700.0,25300.0,26000.0,24500.0,24400.0,23200.0,19100.0,16800.0,16100.0,19200.0,19000.0,23400.0,18800.0,15000.0,12100.0,2210.0,2000.0,1000.0,1000.0,1000.0,Romania,RO,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_RU,Mine: Concentrates,,,699000.0,584000.0,573000.0,525000.0,523000.0,505000.0,500000.0,530000.0,570000.0,600000.0,695000.0,675000.0,675000.0,700000.0,725000.0,740000.0,750000.0,676000.0,703000.0,713000.0,Russia,RU,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_RU,Mine: Total,,,699000.0,584000.0,573000.0,525000.0,523000.0,505000.0,500000.0,530000.0,570000.0,600000.0,695000.0,675000.0,675000.0,700000.0,725000.0,740000.0,750000.0,676000.0,703000.0,713000.0,Russia,RU,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_SA,Mine: Concentrates,900.0,900.0,868.0,925.0,917.0,925.0,834.0,703.0,782.0,821.0,900.0,800.0,800.0,800.0,652.0,668.0,730.0,750.0,1470.0,1720.0,1600.0,1600.0,Saudi Arabia,SA,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_SA,Mine: Total,900.0,900.0,868.0,925.0,917.0,925.0,834.0,703.0,782.0,821.0,900.0,800.0,800.0,800.0,652.0,668.0,730.0,750.0,1470.0,1720.0,1600.0,1600.0,Saudi Arabia,SA,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_RS,Mine: Concentrates,,,,,,,,,,,,,,,,,12000.0,16500.0,18800.0,19000.0,19000.0,29300.0,Serbia,RS,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_RS,Mine: Total,,,,,,,,,,,,,,,,,12000.0,16500.0,18800.0,19000.0,19000.0,29300.0,Serbia,RS,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_CS,Mine: Concentrates,,,97800.0,68000.0,65000.0,74600.0,69500.0,73600.0,70900.0,51700.0,86100.0,31000.0,36900.0,26400.0,12000.0,12900.0,,,,,,,Serbia and Montenegro,CS,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_CS,Mine: Total,,,97800.0,68000.0,65000.0,74600.0,69500.0,73600.0,70900.0,51700.0,86100.0,31000.0,36900.0,26400.0,12000.0,12900.0,,,,,,,Serbia and Montenegro,CS,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_SK,Mine: Concentrates,,,,500.0,,,386.0,314.0,155.0,124.0,,,,,,,,,,,,,Slovakia,SK,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_SK,Mine: Total,,,,500.0,,,386.0,314.0,155.0,124.0,,,,,,,,,,,,,Slovakia,SK,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_ZA,Mine: Concentrates,179000.0,185000.0,176000.0,166000.0,160000.0,162000.0,153000.0,153000.0,166000.0,144000.0,137000.0,142000.0,130000.0,89500.0,87000.0,88600.0,89500.0,97000.0,109000.0,108000.0,103000.0,96600.0,South Africa,ZA,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_ZA,Mine: Total,179000.0,185000.0,176000.0,166000.0,160000.0,162000.0,153000.0,153000.0,166000.0,144000.0,137000.0,142000.0,130000.0,89500.0,87000.0,88600.0,89500.0,97000.0,109000.0,108000.0,103000.0,96600.0,South Africa,ZA,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_ES,Mine: Concentrates ,10900.0,8320.0,9430.0,6690.0,4940.0,22600.0,37500.0,37900.0,37000.0,1740.0,23300.0,9700.0,,643.0,1450.0,4890.0,6620.0,6510.0,7070.0,15400.0,25800.0,26300.0,Spain,ES,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_ES,"Mine: Leaching, electrowon  ",,,,,,,,,,,,,,,,,,,,5600.0,28500.0,42100.0,Spain,ES,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_ES,Mine: Total,10900.0,8320.0,9430.0,6690.0,4940.0,22600.0,37500.0,37900.0,37000.0,1740.0,23300.0,9700.0,,643.0,1450.0,4890.0,6620.0,6510.0,7070.0,21000.0,54300.0,68400.0,Spain,ES,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_SE,Mine: Concentrates,74300.0,81700.0,89100.0,88900.0,79400.0,83600.0,71700.0,86600.0,73700.0,71200.0,77800.0,74300.0,76200.0,96000.0,90600.0,97800.0,86800.0,62800.0,57200.0,54600.0,76000.0,81200.0,Sweden,SE,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_SE,Mine: Total,74300.0,81700.0,89100.0,88900.0,79400.0,83600.0,71700.0,86600.0,73700.0,71200.0,77800.0,74300.0,76200.0,96000.0,90600.0,97800.0,86800.0,62800.0,57200.0,54600.0,76000.0,81200.0,Sweden,SE,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_TZ,Mine: Concentrates,,,,,,,,,,,,2650.0,4220.0,3720.0,4240.0,3660.0,3280.0,3280.0,2850.0,2320.0,5330.0,5400.0,Tanzania,TZ,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_TZ,Mine: Total,,,,,,,,,,,,2650.0,4220.0,3720.0,4240.0,3660.0,3280.0,3280.0,2850.0,2320.0,5330.0,5400.0,Tanzania,TZ,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_TR,Mine: Concentrates,33500.0,41800.0,38600.0,39200.0,34900.0,37900.0,33800.0,36400.0,40000.0,73100.0,76300.0,56900.0,48300.0,58000.0,49000.0,54000.0,70000.0,81000.0,100000.0,105000.0,97000.0,95000.0,Turkey,TR,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_TR,Mine: Total,33500.0,41800.0,38600.0,39200.0,34900.0,37900.0,33800.0,36400.0,40000.0,73100.0,76300.0,56900.0,48300.0,58000.0,49000.0,54000.0,70000.0,81000.0,100000.0,105000.0,97000.0,95000.0,Turkey,TR,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_SU,Mine: Concentrates,950000.0,900000.0,,,,,,,,,,,,,,,,,,,,,U.S.S.R.,SU,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_SU,Mine: Total,950000.0,900000.0,,,,,,,,,,,,,,,,,,,,,U.S.S.R.,SU,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_GB,Mine: Concentrates,1000.0,300.0,,,,,,,,,,,,,,,,,,,,,United Kingdom,GB,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_GB,Mine: Total,1000.0,300.0,,,,,,,,,,,,,,,,,,,,,United Kingdom,GB,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_US,Mine: Concentrates ,1190000.0,1190000.0,1260000.0,1310000.0,1320000.0,1310000.0,1350000.0,1350000.0,1250000.0,1010000.0,887000.0,714000.0,601000.0,525000.0,576000.0,586000.0,667000.0,665000.0,801000.0,705000.0,679000.0,666000.0,United States,US,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_US,"Mine: Leaching, electrowon  ",394000.0,441000.0,502000.0,491000.0,493000.0,539000.0,574000.0,586000.0,609000.0,586000.0,557000.0,624000.0,542000.0,591000.0,584000.0,554000.0,530000.0,504000.0,507000.0,476000.0,430000.0,447000.0,United States,US,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_US,Mine: Total,1580000.0,1630000.0,1760000.0,1800000.0,1820000.0,1850000.0,1920000.0,1940000.0,1860000.0,1600000.0,1440000.0,1340000.0,1140000.0,1120000.0,1160000.0,1140000.0,1200000.0,1170000.0,1310000.0,1180000.0,1110000.0,1110000.0,United States,US,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_UZ,Mine: Concentrates,,,75000.0,65000.0,50000.0,40000.0,65000.0,73000.0,65000.0,65000.0,70000.0,78000.0,80000.0,80000.0,110000.0,110000.0,100000.0,95000.0,95000.0,95000.0,90000.0,95000.0,Uzbekistan,UZ,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_UZ,Mine: Total,,,75000.0,65000.0,50000.0,40000.0,65000.0,73000.0,65000.0,65000.0,70000.0,78000.0,80000.0,80000.0,110000.0,110000.0,100000.0,95000.0,95000.0,95000.0,90000.0,95000.0,Uzbekistan,UZ,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_VN,Mine: Concentrates,,,,,,,,,,,,,,,,,,12500.0,11800.0,11300.0,11300.0,11000.0,Vietnam,VN,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_VN,Mine: Total,,,,,,,,,,,,,,,,,,12500.0,11800.0,11300.0,11300.0,11000.0,Vietnam,VN,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_YU,Mine: Concentrates,140000.0,138000.0,,,,,,,,,,,,,,,,,,,,,Yugoslavia,YU,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_YU,Mine: Total,140000.0,138000.0,,,,,,,,,,,,,,,,,,,,,Yugoslavia,YU,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_ZM,Mine: Concentrates ,316000.0,281000.0,322000.0,285000.0,290000.0,254000.0,276000.0,289000.0,258000.0,213000.0,184000.0,233000.0,251000.0,299000.0,320000.0,330000.0,350000.0,341000.0,372000.0,557000.0,540000.0,524000.0,Zambia,ZM,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_ZM,"Mine: Leaching, electrowon  ",105000.0,110000.0,108000.0,111000.0,83400.0,62000.0,58000.0,64000.0,57000.0,67000.0,65000.0,79000.0,78900.0,79000.0,82600.0,102000.0,124000.0,168000.0,162000.0,141000.0,146000.0,144000.0,Zambia,ZM,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_ZM,Mine: Total,421000.0,391000.0,430000.0,396000.0,373000.0,316000.0,334000.0,353000.0,315000.0,280000.0,249000.0,312000.0,330000.0,378000.0,403000.0,432000.0,474000.0,509000.0,534000.0,698000.0,686000.0,668000.0,Zambia,ZM,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_ZW,Mine: Concentrates ,14700.0,14400.0,10100.0,8200.0,9350.0,7900.0,6000.0,3900.0,3600.0,3490.0,2100.0,2060.0,2500.0,2770.0,2380.0,2570.0,2580.0,2680.0,2830.0,3570.0,5000.0,5000.0,Zimbabwe,ZW,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_ZW,"Mine: Leaching, electrowon  ",,,,,,200.0,3200.0,2900.0,2400.0,1020.0,,,,,,,,,,,,,Zimbabwe,ZW,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_ZW,Mine: Total,14700.0,14400.0,10100.0,8200.0,9350.0,8100.0,9200.0,6800.0,6000.0,4510.0,2100.0,2060.0,2500.0,2770.0,2380.0,2570.0,2580.0,2680.0,2830.0,3570.0,5000.0,5000.0,Zimbabwe,ZW,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_not found,Mine: Concentrates ,8180000.0,8300000.0,8690000.0,8570000.0,8620000.0,8890000.0,9500000.0,9700000.0,10100000.0,10400000.0,10900000.0,11100000.0,11000000.0,11100000.0,12000000.0,12300000.0,12300000.0,12600000.0,12600000.0,12800000.0,12800000.0,12700000.0,World,not found,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_not found,"Mine: Leaching, electrowon",775000.0,786000.0,785000.0,862000.0,869000.0,1110000.0,1500000.0,1800000.0,2060000.0,2350000.0,2340000.0,2600000.0,2600000.0,2720000.0,2700000.0,2690000.0,2780000.0,2910000.0,3050000.0,3260000.0,3340000.0,3470000.0,World,not found,National,USGS,Metric tons,Annual production,Copper|Mining
Copper|Mining_Annual production_not found,Mine: Total,8950000.0,9090000.0,9470000.0,9430000.0,9490000.0,10000000.0,11000000.0,11500000.0,12100000.0,12800000.0,13300000.0,13700000.0,13600000.0,13800000.0,14700000.0,15000000.0,15100000.0,15500000.0,15600000.0,16000000.0,16100000.0,16100000.0,World,not found,National,USGS,Metric tons,Annual production,Copper|Mining
