ID,Refinery production,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Country Name,Country Code,Spatial Scale,Data Source,Unit,Metric,Technology Name
Copper|Refining_Annual production_SU,Refinery: Primary total,1100000.0,950000.0,,,,,,,,,,,,,,,,,,,,,U.S.S.R.,SU,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_SU,Refinery: Secondary total,130000.0,120000.0,,,,,,,,,,,,,,,,,,,,,U.S.S.R.,SU,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_SU,Refinery: Total,1230000.0,1070000.0,,,,,,,,,,,,,,,,,,,,,U.S.S.R.,SU,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_GB,Refinery: Primary other,47000.0,16600.0,10400.0,10600.0,11100.0,28000.0,12900.0,9100.0,8000.0,5000.0,,,,,,,,,,,,,United Kingdom,GB,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_GB,Refinery: Primary total,47000.0,16600.0,10400.0,10600.0,11100.0,28000.0,12900.0,9100.0,8000.0,5000.0,,,,,,,,,,,,,United Kingdom,GB,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_GB,Refinery: Secondary total,74600.0,53500.0,31700.0,35900.0,35600.0,50500.0,43700.0,51300.0,44000.0,45000.0,3.0,,,,,,,,,,,,United Kingdom,GB,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_GB,Refinery: Total,122000.0,70100.0,42100.0,46600.0,46700.0,78500.0,56600.0,60400.0,52000.0,50000.0,3.0,,,,,,,,,,,,United Kingdom,GB,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_US,Refinery: Primary electrowon,393000.0,441000.0,502000.0,491000.0,493000.0,539000.0,574000.0,586000.0,609000.0,586000.0,566000.0,628000.0,601000.0,591000.0,584000.0,554000.0,530000.0,504000.0,507000.0,476000.0,430000.0,447000.0,United States,US,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_US,Refinery: Primary other,1180000.0,1140000.0,1210000.0,1300000.0,1350000.0,1390000.0,1430000.0,1480000.0,1530000.0,1300000.0,1030000.0,1000000.0,841000.0,662000.0,671000.0,654000.0,675000.0,764000.0,713000.0,636000.0,627000.0,545000.0,United States,US,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_US,Refinery: Primary total,1570000.0,1580000.0,1710000.0,1790000.0,1840000.0,1930000.0,2000000.0,2070000.0,2140000.0,1890000.0,1600000.0,1630000.0,1440000.0,1250000.0,1260000.0,1210000.0,1210000.0,1270000.0,1220000.0,1110000.0,1060000.0,992000.0,United States,US,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_US,Refinery: Secondary total,441000.0,418000.0,433000.0,460000.0,392000.0,352000.0,345000.0,396000.0,349000.0,230000.0,208000.0,172000.0,69900.0,53300.0,50800.0,47200.0,44800.0,46000.0,53800.0,46400.0,37700.0,37300.0,United States,US,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_US,Refinery: Total,2020000.0,2000000.0,2140000.0,2250000.0,2230000.0,2280000.0,2350000.0,2470000.0,2490000.0,2120000.0,1800000.0,1800000.0,1510000.0,1310000.0,1310000.0,1260000.0,1250000.0,1320000.0,1270000.0,1160000.0,1100000.0,1030000.0,United States,US,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_UZ,Refinery: Primary other,,,70000.0,65000.0,85000.0,90000.0,95000.0,105000.0,89900.0,60000.0,75000.0,80000.0,75000.0,75000.0,93800.0,104000.0,92300.0,89700.0,71000.0,80000.0,90000.0,90000.0,Uzbekistan,UZ,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_UZ,Refinery: Primary total,,,70000.0,65000.0,85000.0,90000.0,95000.0,105000.0,89900.0,60000.0,75000.0,80000.0,75000.0,75000.0,93800.0,104000.0,92300.0,89700.0,71000.0,80000.0,90000.0,90000.0,Uzbekistan,UZ,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_UZ,Refinery: Secondary total,,,10000.0,10000.0,5000.0,5000.0,5000.0,5000.0,5000.0,10000.0,10000.0,10000.0,,,,,,,,,,,Uzbekistan,UZ,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_UZ,Refinery: Total,,,80000.0,75000.0,90000.0,95000.0,100000.0,110000.0,94900.0,70000.0,85000.0,90000.0,75000.0,75000.0,93800.0,104000.0,92300.0,89700.0,71000.0,80000.0,90000.0,90000.0,Uzbekistan,UZ,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_VN,Refinery: Primary other,,,,,,,,,,,,,,,,,,11000.0,2200.0,6000.0,8000.0,8000.0,Vietnam,VN,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_VN,Refinery: Primary total,,,,,,,,,,,,,,,,,,11000.0,2200.0,6000.0,8000.0,8000.0,Vietnam,VN,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_VN,Refinery: Total,,,,,,,,,,,,,,,,,,11000.0,2200.0,6000.0,8000.0,8000.0,Vietnam,VN,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_YU,Refinery: Primary other,102000.0,107000.0,,,,,,,,,,,,,,,,,,,,,Yugoslavia,YU,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_YU,Refinery: Primary total,102000.0,107000.0,,,,,,,,,,,,,,,,,,,,,Yugoslavia,YU,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_YU,Refinery: Secondary total,49200.0,27000.0,,,,,,,,,,,,,,,,,,,,,Yugoslavia,YU,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_YU,Refinery: Total,151000.0,134000.0,,,,,,,,,,,,,,,,,,,,,Yugoslavia,YU,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_ZM,Refinery: Primary electrowon,52700.0,45400.0,43700.0,48800.0,67300.0,62000.0,58000.0,63700.0,80700.0,60200.0,50000.0,79000.0,83700.0,109000.0,124000.0,155000.0,178000.0,200000.0,175000.0,145000.0,160000.0,146000.0,Zambia,ZM,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_ZM,Refinery: Primary other,385000.0,357000.0,428000.0,363000.0,285000.0,266000.0,276000.0,269000.0,249000.0,259000.0,227000.0,218000.0,253000.0,241000.0,286000.0,244000.0,240000.0,230000.0,240000.0,269000.0,370000.0,370000.0,Zambia,ZM,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_ZM,Refinery: Primary total,438000.0,402000.0,472000.0,412000.0,352000.0,328000.0,334000.0,332000.0,330000.0,319000.0,277000.0,297000.0,337000.0,350000.0,410000.0,399000.0,418000.0,430000.0,415000.0,414000.0,530000.0,516000.0,Zambia,ZM,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_ZM,Refinery: Total,438000.0,402000.0,472000.0,412000.0,352000.0,328000.0,334000.0,332000.0,330000.0,319000.0,277000.0,297000.0,337000.0,350000.0,410000.0,399000.0,418000.0,430000.0,415000.0,414000.0,530000.0,516000.0,Zambia,ZM,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_ZW,Refinery: Primary electrowon,,,,,,200.0,3200.0,2900.0,2400.0,1020.0,,,,,,,,,,,,,Zimbabwe,ZW,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_ZW,Refinery: Primary other,14100.0,13800.0,9670.0,8190.0,9350.0,6880.0,10900.0,4990.0,2940.0,7000.0,7200.0,5300.0,7200.0,7200.0,7000.0,7000.0,7000.0,6800.0,3070.0,3000.0,5000.0,5000.0,Zimbabwe,ZW,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_ZW,Refinery: Primary total,14100.0,13800.0,9670.0,8190.0,9350.0,7080.0,14100.0,7890.0,5340.0,8020.0,7200.0,5300.0,7200.0,7200.0,7000.0,7000.0,7000.0,6800.0,3070.0,3000.0,5000.0,5000.0,Zimbabwe,ZW,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_ZW,Refinery: Secondary total,8400.0,8200.0,8200.0,8200.0,6000.0,6000.0,6000.0,,,,,,,,,,,,,,,,Zimbabwe,ZW,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_ZW,Refinery: Total,22500.0,22000.0,17900.0,16400.0,15400.0,13100.0,20100.0,7890.0,5340.0,8020.0,7200.0,5300.0,7200.0,7200.0,7000.0,7000.0,7000.0,6800.0,3070.0,3000.0,5000.0,5000.0,Zimbabwe,ZW,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_not found,Refinery: Primary electrowon,473000.0,518000.0,574000.0,587000.0,807000.0,1050000.0,1410000.0,1750000.0,2050000.0,2310000.0,2330000.0,2600000.0,2670000.0,2720000.0,2710000.0,2690000.0,2830000.0,2980000.0,3080000.0,3270000.0,3350000.0,3470000.0,World,not found,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_not found,Refinery: Primary other,8390000.0,8230000.0,8410000.0,8610000.0,8320000.0,8740000.0,9290000.0,9670000.0,10100000.0,10400000.0,10600000.0,11300000.0,11200000.0,10800000.0,11100000.0,11800000.0,11900000.0,12100000.0,12400000.0,12100000.0,12500000.0,12800000.0,World,not found,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_not found,Refinery: Primary total,8860000.0,8750000.0,8980000.0,9200000.0,9130000.0,9790000.0,10700000.0,11400000.0,12200000.0,12700000.0,12900000.0,13900000.0,13900000.0,13500000.0,13800000.0,14500000.0,14700000.0,15100000.0,15500000.0,15400000.0,15900000.0,16300000.0,World,not found,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_not found,Refinery: Secondary total,1740000.0,1710000.0,1840000.0,1750000.0,1770000.0,2080000.0,1980000.0,2100000.0,1990000.0,1930000.0,1960000.0,1810000.0,1730000.0,1780000.0,2090000.0,2140000.0,2600000.0,2810000.0,2820000.0,2960000.0,3250000.0,3440000.0,World,not found,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_not found,Refinery: Undifferentiated,229000.0,222000.0,349000.0,379000.0,257000.0,32500.0,39000.0,,,,,,,,,,,,,,,,World,not found,National,USGS,Metric tons,Annual production,Copper|Refining
Copper|Refining_Annual production_not found,Refinery: Total,10800000.0,10700000.0,11200000.0,11300000.0,11200000.0,11900000.0,12700000.0,13500000.0,14100000.0,14600000.0,14900000.0,15700000.0,15600000.0,15300000.0,15900000.0,16600000.0,17300000.0,17900000.0,18300000.0,18300000.0,19100000.0,19700000.0,World,not found,National,USGS,Metric tons,Annual production,Copper|Refining
