Caustic Soda_Annual Production_CN,National,CN,China,Caustic Soda,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,23.0,48.0,79.0,88.0,115.0,137.0,156.0,198.0,274.0,372.0,407.0,277.0,290.0,338.0,411.0,556.0,693.0,578.0,496.0,704.0,892.0,1055.0,1115.0,1210.0,1126.0,1289.0,1215.0,1386.0,1640.0,1826.0,1923.0,1923.0,2073.0,2123.0,2222.0,2353.0,2518.0,2739.0,3005.0,3211.0,3354.0,3541.0,3795.0,3954.0,4295.0,5318.0,5738.0,5744.0,5394.0,5801.0,6679.0,7880.0,8780.0,9453.0,,,,,,,,,,,,,,,,,,,,,,
Synthetic Filaments_Annual Production_NO,National,NO,Norway,Synthetic Filaments,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.2,0.3,0.3,0.5,0.5,0.5,0.3,2.4,3.3,7.1,11.8,13.5,14.3,11.6,14.4,16.5,15.7,14.4,16.1,13.4,14.5,14.3,12.9,17.3,20.3,23.8,26.0,24.3,26.2,29.4,30.6,28.0,28.2,28.9,29.4,28.9,18.4,26.1,24.7,28.4,29.3,28.3,28.2,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caustic Soda_Annual Production_IL,National,IL,Israel,Caustic Soda,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.0,9.0,10.0,12.0,12.0,16.0,16.0,16.0,,18.0,19.0,20.0,24.0,24.0,27.0,22.0,26.0,35.0,35.0,29.0,31.0,29.0,31.0,27.0,30.0,30.0,31.0,32.0,,,,33.0,45.0,41.0,47.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artificial and Synthetic Fibers_Annual Production_MX,National,MX,Mexico,Synthetic Filaments,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,1.3,4.6,9.8,9.1,11.0,11.0,11.0,14.1,17.1,19.1,16.2,18.3,20.4,21.7,22.3,25.9,26.6,31.0,34.8,39.0,44.0,52.0,59.0,73.0,97.0,119.0,136.0,160.0,181.0,167.0,183.0,196.0,207.0,220.0,239.0,229.0,239.0,240.0,254.0,240.0,257.0,20.0,22.0,23.0,25.0,24.0,23.0,22.0,21.0,23.0,23.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tin_Annual Production_NG,National,NG,Nigeria,Tin,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,9.0,9.0,9.0,10.0,9.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,0.3,0.3,0.1,0.1,0.1,0.1,0.03,0.03,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,
Silver_Annual Production_MM,National,MM,Myanmar,Silver,Annual Production,Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,3.2,2.9,3.9,7.3,8.8,28.6,49.2,61.2,67.3,89.3,112.0,132.0,151.0,165.0,151.0,159.0,187.0,231.0,226.0,219.0,183.0,187.0,188.0,180.0,181.0,185.0,192.0,184.0,192.0,188.0,185.0,38.0,,,,,,14.0,2.0,,9.0,5.0,21.0,40.0,48.0,47.0,48.0,61.0,64.0,47.0,54.0,60.0,56.5,43.0,41.0,37.0,31.0,25.0,28.0,19.0,21.0,19.0,26.0,23.0,23.0,22.0,25.0,25.0,31.0,30.0,14.0,16.0,17.0,16.0,16.0,11.0,8.0,9.0,6.0,7.0,5.0,5.0,5.0,6.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
Synthetic Filaments_Annual Production_RO,National,RO,Romania,Synthetic Filaments,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.6,0.8,1.2,0.9,1.0,1.2,2.0,1.1,1.4,1.3,1.4,1.3,1.4,1.4,1.9,2.5,2.2,2.5,2.6,2.6,2.7,3.0,3.4,4.1,4.6,4.9,5.7,6.3,20.9,34.3,47.3,53.6,56.5,76.6,95.3,99.6,116.0,143.0,148.0,179.0,183.0,192.0,205.0,200.0,220.0,211.0,218.0,234.0,258.0,303.0,289.0,297.0,276.0,209.0,142.0,113.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Silver_Annual Production_AU,National,AU,Australia,Silver,Annual Production,Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,3.0,25.0,29.0,6.0,120.0,204.0,258.0,310.0,417.0,636.0,561.0,387.0,378.0,364.0,317.0,385.0,405.0,300.0,229.0,273.0,419.0,354.0,400.0,507.0,480.0,365.0,430.0,473.0,442.0,474.0,427.0,230.0,264.0,277.0,217.0,218.0,52.0,152.0,345.0,412.0,319.0,323.0,335.0,345.0,282.0,293.0,297.0,254.0,277.0,343.0,336.0,369.0,393.0,444.0,452.0,467.0,461.0,461.0,422.0,307.0,263.0,241.0,249.0,296.0,294.0,314.0,340.0,322.0,357.0,390.0,431.0,454.0,455.0,492.0,508.0,472.0,473.0,406.0,546.0,611.0,573.0,537.0,587.0,617.0,665.0,761.0,808.0,678.0,681.0,707.0,670.0,726.0,779.0,856.0,812.0,853.0,792.0,759.0,888.0,1033.0,972.0,1044.0,1074.0,1037.0,1135.0,1000.0,1000.0,1000.0,1248.0,1100.0,1045.0,941.0,1024.0,1009.0,1332.0,1594.0,1889.0,2021.0,2106.0,1905.0,2056.0,,,,,,,,,,,,,,,,,,,,,
Sulphuric Acid_Annual Production_PK,National,PK,Pakistan,Sulphuric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,10.0,13.0,17.0,18.0,18.0,20.0,21.0,24.0,22.0,31.0,30.0,36.0,35.0,42.0,34.0,37.0,46.0,45.0,52.0,65.0,67.0,71.0,72.0,71.0,81.0,78.0,80.0,78.0,79.0,79.0,90.0,93.0,98.0,100.0,102.0,80.0,69.0,31.0,28.0,27.0,58.0,57.0,59.0,56.0,,,,,,,,,,,,,,,,,,,,,,
Sulphuric Acid_Annual Production_AT,National,AT,Austria,Sulphuric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,49.0,,,,,,,,,,100.0,,,,,,113.0,,,,,,,350.0,,,,,,,,,,,,44.0,,,,,,,,,,,,28.0,32.0,35.0,22.0,24.0,24.0,43.0,54.0,6.0,4.0,6.0,6.0,8.0,9.0,10.0,16.0,28.0,35.0,69.0,74.0,80.0,117.0,121.0,140.0,150.0,160.0,200.0,217.0,193.0,229.0,241.0,269.0,277.0,289.0,286.0,300.0,303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulphuric Acid_Annual Production_BG,National,BG,Bulgaria,Sulphuric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,12.0,14.0,15.0,19.0,29.0,40.0,64.0,91.0,123.0,192.0,247.0,269.0,291.0,318.0,353.0,360.0,472.0,498.0,502.0,514.0,514.0,561.0,761.0,854.0,857.0,860.0,974.0,998.0,852.0,920.0,916.0,861.0,908.0,810.0,807.0,689.0,840.0,846.0,522.0,356,404,409,428.0,454.0,525.0,556.0,506.0,456.0,644.0,620.0,751.0,…,,,,,,,,,,,,,,,,,,,,,,
Nitric Acid_Annual Production_DZ,National,DZ,Algeria,Nitric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,35.0,7.0,64.0,72.0,83.0,12.0,39.0,61.0,22.0,108.0,98.0,75.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synthetic Filaments_Annual Production_FI,National,FI,Finland,Synthetic Filaments,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.2,,0.9,2.5,5.2,3.6,5.4,5.9,6.3,6.2,7.8,8.7,9.3,11.3,16.1,17.0,17.1,19.9,15.2,14.1,16.4,18.5,18.3,22.1,25.4,29.4,33.4,30.6,35.4,35.0,39.6,38.8,39.8,38.5,38.7,35.6,36.3,45.3,48.8,54.7,55.7,50.6,57.3,61.3,69.9,66.2,59.1,60.4,68.6,45.1,35.7,29.9,34.5,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synthetic Filaments_Annual Production_ES,National,ES,Spain,Synthetic Filaments,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.9,1.2,1.4,1.8,2.5,2.6,3.2,1.8,1.4,0.9,1.5,3.1,4.1,5.5,6.6,8.3,7.4,14.8,16.4,16.4,18.6,24.5,23.6,31.9,32.3,39.5,46.9,50.1,51.5,51.5,49.4,59.7,52.9,63.6,72.2,80.5,71.8,75.0,70.4,88.2,113.0,118.0,137.0,176.0,200.0,197.0,172.0,205.0,218.0,250.0,271.0,259.0,292.0,281.0,270.0,279.0,315.0,298.0,290.0,299.0,296.0,303.0,283.0,286.0,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caustic Soda_Annual Production_KR,National,KR,South Korea,Caustic Soda,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,7.0,5.0,8.0,19.0,17.0,23.0,27.0,30.0,32.0,40.0,45.0,60.0,67.0,74.0,76.0,76.0,148.0,190.0,166.0,202.0,215.0,235.0,259.0,262.0,311.0,295.0,340.0,385.0,524.0,507.0,496.0,627.0,766.0,959.0,1069.0,1163.0,1203.0,1309.0,1340.0,1365.0,,,,,,,,,,,,,,,,,,,,,,
Sulphuric Acid_Annual Production_IR,National,IR,Iran,Sulphuric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,4.0,4.0,22.0,149.0,328.0,283.0,254.0,348.0,351.0,260.0,200.0,100.0,100.0,70.0,100.0,150.0,200.0,200.0,200.0,200.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caustic Soda_Annual Production_CA,National,CA,Canada,Caustic Soda,Annual Production,Thousands Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,138.0,150.0,172.0,174.0,181.0,205.0,232.0,239.0,285.0,309.0,338.0,376.0,392.0,440.0,498.0,583.0,650.0,731.0,766.0,856.0,860.0,869.0,921.0,1029.0,1030.0,845.0,1000.0,1014.0,1036.0,1138.0,1459.0,1458.0,1367.0,1528.0,1575.0,1589.0,1697.0,1770.0,1720.0,1679.0,,1498.0,1428.0,1225.0,1153.0,1078.0,1151.0,1092.0,1015.0,1076.0,1094.0,1074.0,1111.0,,,,,,,,,,,,,,,,,,,,,,,
Zinc_Annual Production_PE,National,PE,Peru,Zinc,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7,0.9,1.5,1.5,1.6,0.9,1.0,0.7,0.6,1.3,0.9,5.0,8.9,15.0,17.0,9.5,30.0,29.0,27.0,32.0,32.0,32.0,54.0,60.0,61.0,63.0,62.0,66.0,65.0,71.0,59.0,70.0,70.0,71.0,66.0,67.0,67.0,63.0,68.0,64.0,126.0,160.0,154.0,148.0,163.0,156.0,147.0,123.0,127.0,121.0,155.0,126.0,159.0,182.0,159.0,173.0,171.0,175.0,197.0,200.0,202.0,173.0,202.0,,,,,,,,,,,,,,,,,,,,,,
Sulphuric Acid_Annual Production_West Germany,National,West Germany,West Germany,Sulphuric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0,517.0,761.0,1139.0,1466.0,1703.0,1740.0,1897.0,2092.0,2279.0,2530.0,2723.0,2917.0,2938.0,3170.0,3103.0,3101.0,3316.0,3602.0,3751.0,3834.0,3778.0,4210.0,4481.0,4435.0,4388.0,4735.0,5069.0,5130.0,4157.0,4668.0,4678.0,4671.0,5067.0,4777.0,4832.0,4411.0,4340.0,4309.0,4199.0,4105.0,4070.0,4053.0,4028.0,3221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artificial and Synthetic Fibers_Annual Production_US,National,US,United States of America,Synthetic Filaments,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.3,1.8,2.3,3.0,3.0,3.1,2.7,4.2,3.9,9.0,11.0,17.0,17.0,24.0,28.0,34.0,44.0,55.0,58.0,69.0,62.0,98.0,96.0,119.0,131.0,155.0,130.0,172.0,215.2,263.4,292.5,309.0,339.0,372.0,387.0,442.0,540.0,452.0,627.0,664.0,611.0,655.0,622.0,744.0,703.0,751.0,691.0,822.0,774.0,838.0,982.0,1136.0,1288.0,1500.0,1634.0,1687.0,2188.0,2315.0,2250.0,2577.0,3062.0,3478.0,3367.0,3010.0,3388.0,3727.0,3932.0,4250.0,3608.0,3624.0,2868.0,3307.0,3222.0,3117.0,3200.0,3369.0,3426.0,3382.0,3115.0,3124.0,3206.0,3205.0,3196.0,3076.0,3077.0,3033.0,3124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synthetic Filaments_Annual Production_AU,National,AU,Australia,Synthetic Filaments,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,6.0,8.0,9.0,9.0,7.0,10.0,12.0,15.0,18.0,21.0,22.0,23.0,27.0,31.0,32.0,32.0,31.0,29.0,24.0,21.0,19.0,19.0,17.0,13.0,10.0,15.0,15.0,14.0,14.0,15.0,19.0,16.0,17.0,17.0,16,11,10,10.0,9.0,8.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nitric Acid_Annual Production_KR,National,KR,South Korea,Nitric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,9.0,3.0,6.0,28.0,27.0,20.0,25.0,25.0,28.0,30.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulphuric Acid_Annual Production_KR,National,KR,South Korea,Sulphuric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,3.0,4.0,,1.0,3.0,5.0,9.0,10.0,12.0,12.0,15.0,15.0,50.5,323.0,375.0,388.0,396.0,415.0,454.0,474.0,550.0,696.0,1034.0,1461.0,1645.0,1702.0,1304.0,1596.0,1610.0,1975.0,2028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulphuric Acid_Annual Production_DK,National,DK,Denmark,Sulphuric Acid,Annual Production,Thousand Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,7.0,6.0,5.0,3.0,4.0,4.0,6.0,5.0,4.0,5.0,5.0,7.0,11.0,9.0,8.0,9.0,10.0,10.0,10.0,10.0,9.0,13.0,18.0,12.0,12.0,13.0,17.0,24.0,16.0,14.0,16.0,22.0,22.0,17.0,16.0,15.0,16.0,21.0,17.0,16.0,57.0,68.0,36.0,20.0,21.0,20.0,27.0,36.0,23.0,33.0,91.0,122.0,90.0,37.0,38.0,,5.0,25.0,19.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulphuric Acid_Annual Production_AR,National,AR,Argentina,Sulphuric Acid,Annual Production,Thousands Metric Tons,Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,53.0,57.0,61.0,71.0,71.0,68.0,81.0,75.0,77.0,77.0,64.0,60.0,56.0,57.0,68.0,78.0,72.0,64.0,63.0,96.0,127.0,118.0,109.0,151.0,162.0,149.0,154.0,163.0,184.0,180.0,188.0,242.0,233.0,243.0,225.0,234.0,251.0,244.0,279.0,250.0,232.0,250.0,262.0,254.0,235.0,251.0,253.0,258.0,214.0,209.0,243.0,219.0,206.0,204.0,226.0,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
