Country Code,Country Name,Technology Name,Unit,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
RU,Russian Federation,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3171762,105.22149460000003,124.70220980000002,134.81379700000002,136.33849,118.3250156,119.9838,119.626,119.186,97.82000000000001,99.532,109.026,108.498,103.71900000000001,121.87400000000001,130.715,136.935,141.629,150.342,144.707,149.446,156.436,160.05750000000003,163.0839,163.5825,170.41469999999998,172.94129999999998,177.53390000000002,172.5081,180.7574,195.470211,196.614384,203.141,204.58105,208.98567000000003,215.91428,222.39165
TM,Turkmenistan,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SU,USSR,Nuclear generation,Terawatt-hours,1.8605674,2.0638598000000004,2.2538940000000003,3.1333546,3.6327468000000005,4.3884642000000005,5.387248600000001,9.833165000000001,14.3100172,21.460606400000003,28.615615000000002,38.152680200000006,51.0308118,52.4626974,59.617706000000005,73.92330380000001,87.08869640000002,100.25408900000002,111.39539640000001,143.79843720000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UZ,Uzbekistan,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR,Iran,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10708196721311475,1.4517049180327868,4.255377049180328,4.069508196721311,3.4953442622950814,6.474284153005465,6.95760655737705,6.8853770491803274,6.41063387978142,6.330295081967213,3.536579234972677
IQ,Iraq,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,Israel,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KW,Kuwait,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OM,Oman,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QA,Qatar,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA,Saudi Arabia,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,United Arab Emirates,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6237918215613383,10.544237918215623
DZ,Algeria,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EG,Egypt,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA,Morocco,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZA,South Africa,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9250000000000003,5.315,8.803,6.167,10.493,11.099,8.449,9.144,9.288000284647044,7.255000052829299,9.69699985359751,11.3009994312497,11.775000085742935,12.646999875078755,13.600999447997788,12.836999876462293,13.010000094735929,10.718999644025597,11.990999436274128,12.662999224153591,13.365122710169077,11.29265416209171,10.025999421965432,11.31699986539399,13.003999660664459,12.805999442208776,13.52699988148672,12.902000000000001,12.96743390518986,14.105998366605634,13.793999666417063,12.237,15.026,14.193,11.58,13.596,13.949473684210528,10.42421052631579
AU,Australia,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BD,Bangladesh,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN,China,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.604,14.756,12.833,14.338000000000001,14.418000000000001,14.1,14.949,16.737000000000002,17.472,25.127,43.342,50.469,53.088,54.843,62.13,68.394,70.05037999999999,74.74208,87.2,98.31839000000001,111.50078000000002,133.21756,171.37818,213.17846,248.1,295.0,348.7,366.2,407.5
HK,China Hong Kong SAR,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,India,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.7247816,1.3081424,0.9722680000000001,0.9236546000000001,1.9533748000000002,1.7986958000000004,2.143409,2.6560594,1.8517286000000002,2.2627328,2.3467014000000006,2.4483476,2.4660252000000007,2.1566672000000002,3.0759024000000004,4.039331600000001,4.507788000000001,5.0204384,5.320957600000001,6.076675000000002,4.021654000000001,6.3948718,5.413765000000001,6.403710600000001,6.226934600000001,4.945308600000001,7.614626200000001,8.401279400000002,10.071812600000001,11.371116200000001,12.727872000000001,15.768419200000002,18.8885156,19.352552600000003,18.141637000000003,21.256,17.727,17.63176,17.83178,15.23073,16.81618,23.08211,32.22365,33.13971,33.30824,34.685739999999996,38.30752,37.89756,37.414449999999995,39.0507,45.16288999999999,44.61314,43.917950000000005
ID,Indonesia,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JP,Japan,Nuclear generation,Terawatt-hours,0.025,0.584,0.629,1.044,1.082,4.581,8.01,9.48,9.707,19.699,25.125,34.079,31.659,59.313,70.393,82.59100000000001,87.82000000000001,102.43,114.291,134.264,159.578,165.369719,188.604998,173.896933,185.814196,194.57127499999999,208.693522,217.03513,247.699915,258.247986,286.888266,296.501164,321.15693699999997,325.973855,317.234929,319.121574,320.538024,314.25837,230.077674,285.86556199999995,293.038184,304.290569,279.00864,251.74415900000002,274.65052299999996,292.354831,162.927285,17.991405999999998,14.602901000000001,0.0,4.524406,17.678366,29.0734253,49.106264200000005,65.6361421,42.999509207,61.222637441
MY,Malaysia,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZ,New Zealand,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PK,Pakistan,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.04861340000000001,0.2032924,0.3800684000000001,0.5303280000000001,0.6098772,0.5170698,0.3270356,0.1679372,0.053032800000000005,0.0795492,0.1679372,0.2032924,0.27400280000000005,0.33145500000000006,0.38890720000000006,0.5259086,0.3049386,0.19445360000000003,0.11932380000000002,0.4198430000000001,0.4198430000000001,0.5524249999999999,0.4065848,0.5877802000000001,0.5214892000000001,0.3270356,0.4507788,0.3933266,0.0795492,0.9457516,2.0859568000000004,1.8959226000000002,1.9047614000000004,2.415,2.5378803866290784,2.5329960375602303,2.317930593354552,1.7468880441845354,2.543853219777333,2.5419945966687285,3.94126471195837,2.7151924098671727,4.262763059343494,4.669976122034613,4.305087794321786,5.290199406185691,8.116969532563672,9.248440612621012,9.182664270203423,9.54975255171302,15.853345439456978
PH,Philippines,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG,Singapore,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,South Korea,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071466,2.3243760000000004,3.151904,3.477154,2.897205,3.777289,8.965058,11.792059,16.745341,28.311217000000003,39.314193,40.100672,47.365172,52.886562,56.31075,56.530214,58.138203000000004,58.650918,67.02864699999999,73.92434,77.085649,89.68897199999999,103.063779,108.96374,112.133033,119.102905,129.671763,130.714816,146.779023,148.748887,142.937164,150.957936,147.770807,148.595712,154.723107,150.327293,138.783973,156.406511,164.762416,161.995104,148.426725,133.505261,145.90966948800002,160.18372136721703,158.01523
LK,Sri Lanka,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TW,Taiwan,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,2.67,6.329,8.199,10.668000000000001,13.084207,18.903699,24.588945999999996,28.72674,26.940797,33.128327999999996,30.651255000000006,28.276138000000003,32.865953000000005,35.290082000000005,33.844505,34.354155,34.870545,35.31564,37.78769096,36.2694706,36.8659442,38.0070228,38.502790520000005,35.486422399999995,39.55292047099999,38.8915746,39.490064999999994,39.972008,39.870497799999995,40.53916,40.826859600000006,41.571128800000004,41.6286891,42.1164908,40.4217298,41.639359999999996,42.388975,36.471120600000006,31.661362599999997,22.4455308,27.6783122,32.323432000000004,31.440245030000003,27.78794758
TH,Thailand,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VN,Vietnam,Nuclear generation,Terawatt-hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
